vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos
0.0,1.0,0.0,0.0,0.24627625942230225,0.6346689462661743,0.11905484646558762
0.0,0.738,0.262,0.8313,0.0025767290499061346,0.010843060910701752,0.9865801930427551
0.061,0.874,0.065,0.128,0.009145070798695087,0.28105705976486206,0.7097978591918945
0.0,0.801,0.199,0.8155,0.003302031196653843,0.0214218832552433,0.9752760529518127
0.063,0.725,0.212,0.8394,0.017962008714675903,0.12511523067951202,0.8569227457046509
0.042,0.763,0.195,0.7777,0.010845666751265526,0.03410967066884041,0.9550446271896362
0.102,0.746,0.152,0.8359,0.20675626397132874,0.2770744264125824,0.5161693096160889
0.0,0.838,0.162,0.8757,0.03340725600719452,0.13696357607841492,0.8296291828155518
0.0,0.725,0.275,0.9618,0.02550235576927662,0.06184232234954834,0.9126553535461426
0.025,0.896,0.078,0.9233,0.005739784799516201,0.02157157100737095,0.9726886749267578
0.112,0.826,0.062,-0.7959,0.8447860479354858,0.13499414920806885,0.020219851285219193
0.0,0.689,0.311,0.8858,0.0045539746060967445,0.028394266963005066,0.9670517444610596
0.0,0.647,0.353,0.8979,0.006372349336743355,0.012966071255505085,0.9806616306304932
0.023,0.866,0.11,0.9375,0.04987701028585434,0.5122368335723877,0.4378860890865326
0.042,0.842,0.116,0.8741,0.058805570006370544,0.3666682839393616,0.5745261311531067
0.042,0.797,0.161,0.9576,0.8362679481506348,0.14487893879413605,0.01885312795639038
0.025,0.849,0.126,0.9117,0.14781290292739868,0.3403036594390869,0.5118834376335144
0.0,0.806,0.194,0.8883,0.01224997453391552,0.18929678201675415,0.7984532117843628
0.0,0.774,0.226,0.807,0.0026982424315065145,0.016954660415649414,0.9803471565246582
0.0,0.929,0.071,0.3818,0.005902437958866358,0.02948666177690029,0.9646108746528625
0.0,0.71,0.29,0.9862,0.01827879250049591,0.0879657194018364,0.8937554359436035
0.0,0.777,0.223,0.8684,0.003058990463614464,0.018048124387860298,0.9788929224014282
0.209,0.724,0.068,-0.9432,0.8012667894363403,0.1631779670715332,0.03555520996451378
0.0,0.826,0.174,0.8802,0.015903595834970474,0.03770757466554642,0.946388840675354
0.0,0.777,0.223,0.9476,0.023536521941423416,0.08060955256223679,0.8958539366722107
0.0,0.678,0.322,0.9221,0.23561835289001465,0.3157208561897278,0.4486607313156128
0.055,0.824,0.121,0.6817,0.004101158119738102,0.1222066655755043,0.8736922144889832
0.05,0.792,0.158,0.7964,0.010485627688467503,0.04592030122876167,0.9435940980911255
0.0,0.383,0.617,0.9834,0.0025170769076794386,0.00920693576335907,0.988275945186615
0.125,0.743,0.132,0.0516,0.0506054051220417,0.13204587996006012,0.8173486590385437
0.1,0.78,0.12,-0.3425,0.01990361511707306,0.15080250799655914,0.8292939066886902
0.0,0.663,0.337,0.7974,0.004090635571628809,0.014502549543976784,0.9814068078994751
0.143,0.751,0.106,-0.6449,0.3249422609806061,0.39861753582954407,0.2764401435852051
0.055,0.803,0.142,0.8603,0.20590363442897797,0.23935557901859283,0.5547407865524292
0.085,0.738,0.178,0.5267,0.5901024341583252,0.19878272712230682,0.21111488342285156
0.104,0.784,0.112,-0.1163,0.016363000497221947,0.04190221428871155,0.941734790802002
0.0,0.765,0.235,0.9374,0.004364928230643272,0.007252267561852932,0.9883827567100525
0.0,0.776,0.224,0.8928,0.005706716328859329,0.015030230395495892,0.9792630076408386
0.0,0.675,0.325,0.8798,0.0034314042422920465,0.008715243078768253,0.9878534078598022
0.029,0.845,0.126,0.9464,0.12319156527519226,0.29773762822151184,0.5790708065032959
0.077,0.812,0.111,0.6897,0.6662197709083557,0.25595149397850037,0.07782869786024094
0.039,0.869,0.092,0.4404,0.8533294200897217,0.13120697438716888,0.015463621355593204
0.041,0.959,0.0,-0.2498,0.42143064737319946,0.520552396774292,0.05801698938012123
0.1,0.68,0.22,0.4588,0.7851939797401428,0.20116184651851654,0.013644176535308361
0.05,0.83,0.12,0.856,0.06697991490364075,0.28278276324272156,0.6502373218536377
0.103,0.637,0.261,0.9545,0.041859593242406845,0.0785389319062233,0.8796014785766602
0.024,0.786,0.19,0.977,0.005658858921378851,0.0620075948536396,0.9323335886001587
0.0,0.715,0.285,0.9568,0.029512008652091026,0.068423792719841,0.9020642042160034
0.0,0.556,0.444,0.9412,0.004229833371937275,0.01293726172298193,0.9828329682350159
0.0,0.855,0.145,0.6975,0.004507342353463173,0.04002445563673973,0.9554682374000549
0.0,0.775,0.225,0.8331,0.01034042052924633,0.05029973015189171,0.9393597841262817
0.0,0.683,0.317,0.9825,0.012275435030460358,0.049116168171167374,0.9386084079742432
0.019,0.843,0.138,0.873,0.2328210175037384,0.655887246131897,0.11129172146320343
0.091,0.816,0.093,0.024,0.004924966022372246,0.025846371427178383,0.9692286252975464
0.0,0.869,0.131,0.6116,0.015097778290510178,0.1277080625295639,0.8571941256523132
0.031,0.638,0.331,0.9448,0.012704966589808464,0.03498345613479614,0.9523115754127502
0.0,0.765,0.235,0.8775,0.0028166205156594515,0.011277048848569393,0.9859063625335693
0.0,0.894,0.106,0.69,0.36354902386665344,0.33608773350715637,0.3003632426261902
0.108,0.681,0.211,0.8843,0.01551929023116827,0.03152455762028694,0.9529561400413513
0.024,0.794,0.181,0.8441,0.0520578995347023,0.10038724541664124,0.8475548624992371
0.0,0.837,0.163,0.8126,0.022711923345923424,0.16928425431251526,0.8080037832260132
0.147,0.601,0.252,0.5411,0.007809443864971399,0.09529419243335724,0.8968963623046875
0.0,0.809,0.191,0.8555,0.0024433578364551067,0.02216331474483013,0.9753933548927307
0.0,0.804,0.196,0.9393,0.0037254297640174627,0.016730375587940216,0.9795442223548889
0.104,0.841,0.055,-0.3276,0.8129922747612,0.1466675102710724,0.04034019634127617
0.0,0.582,0.418,0.9099,0.010350335389375687,0.014741485938429832,0.974908173084259
0.0,0.676,0.324,0.8872,0.004864560440182686,0.010923430323600769,0.9842119812965393
0.0,0.835,0.165,0.927,0.003980839625000954,0.10499720275402069,0.8910219073295593
0.067,0.768,0.166,0.8334,0.003888132283464074,0.015953561291098595,0.980158269405365
0.094,0.738,0.168,0.2023,0.022934649139642715,0.178768590092659,0.7982968091964722
0.027,0.834,0.139,0.7504,0.004666880238801241,0.015759877860546112,0.9795732498168945
0.0,0.677,0.323,0.9071,0.005098438356071711,0.02666887454688549,0.9682326316833496
0.026,0.871,0.104,0.9214,0.0075832549482584,0.21263395249843597,0.7797828316688538
0.023,0.863,0.114,0.7676,0.5566425323486328,0.40351176261901855,0.03984570875763893
0.0,0.751,0.249,0.8621,0.0968727171421051,0.24197585880756378,0.6611513495445251
0.057,0.643,0.299,0.8893,0.005260706879198551,0.012524486519396305,0.9822148680686951
0.0,0.701,0.299,0.7695,0.0031429643277078867,0.009557231329381466,0.9872998595237732
0.055,0.871,0.074,0.5133,0.3054383397102356,0.4488840699195862,0.24567760527133942
0.067,0.774,0.159,0.7164,0.020884551107883453,0.07101066410541534,0.9081047773361206
0.068,0.864,0.068,-0.2382,0.8493924140930176,0.13107924163341522,0.019528375938534737
0.02,0.839,0.142,0.9246,0.3817431628704071,0.38498398661613464,0.23327286541461945
0.046,0.635,0.319,0.9533,0.0033659671898931265,0.014897510409355164,0.9817365407943726
0.0,0.685,0.315,0.8481,0.005066372454166412,0.02096892148256302,0.9739646911621094
0.121,0.636,0.243,0.8159,0.025887316092848778,0.05557670071721077,0.9185360074043274
0.0,1.0,0.0,0.0,0.009860716760158539,0.0825890377163887,0.9075502753257751
0.0,0.876,0.124,0.9889,0.010252448730170727,0.0725441426038742,0.9172033667564392
0.059,0.74,0.201,0.6167,0.0110356779769063,0.021756527945399284,0.9672078490257263
0.041,0.714,0.246,0.8157,0.012071032077074051,0.038616303354501724,0.949312686920166
0.033,0.819,0.148,0.6988,0.01009593065828085,0.022817375138401985,0.9670867323875427
0.0,1.0,0.0,0.0,0.7239524126052856,0.23789922893047333,0.03814835473895073
0.0,0.488,0.512,0.9803,0.006429846864193678,0.009066279046237469,0.9845038652420044
0.036,0.858,0.105,0.6478,0.009293640963733196,0.09781035780906677,0.8928959965705872
0.0,0.629,0.371,0.9081,0.004247825592756271,0.025330407544970512,0.9704217314720154
0.031,0.82,0.149,0.8605,0.015031615272164345,0.030293986201286316,0.9546743631362915
0.031,0.778,0.191,0.8513,0.05976567044854164,0.5600724220275879,0.3801618218421936
0.0,0.854,0.146,0.8768,0.620167076587677,0.3128799498081207,0.06695294380187988
0.246,0.754,0.0,-0.7351,0.9373818635940552,0.05512122064828873,0.007496923673897982
0.0,0.884,0.116,0.6124,0.4258978068828583,0.47141343355178833,0.10268877446651459
0.14,0.698,0.163,0.1904,0.7190819978713989,0.24216853082180023,0.03874943032860756
0.0,0.655,0.345,0.8591,0.003939596936106682,0.015983087942004204,0.9800772666931152
0.0,0.801,0.199,0.9168,0.002870348282158375,0.01568908803164959,0.981440544128418
0.0,0.881,0.119,0.6369,0.00353135634213686,0.05555498227477074,0.940913736820221
0.0,0.707,0.293,0.8507,0.0026250050868839025,0.008928127586841583,0.9884468913078308
0.091,0.774,0.135,0.6772,0.05653850734233856,0.16317467391490936,0.7802868485450745
0.0,0.669,0.331,0.836,0.00539972772821784,0.010423754341900349,0.984176516532898
0.095,0.766,0.14,0.909,0.07322495430707932,0.5890002846717834,0.33777472376823425
0.103,0.767,0.13,0.3818,0.7363328337669373,0.21482479572296143,0.04884231835603714
0.0,0.847,0.153,0.4404,0.004713351838290691,0.016617823392152786,0.9786688089370728
0.0,0.95,0.05,0.3506,0.0512593537569046,0.4380248486995697,0.5107157826423645
0.053,0.785,0.162,0.7968,0.005595278460532427,0.034268926829099655,0.960135817527771
0.045,0.774,0.181,0.7506,0.271176278591156,0.3943975567817688,0.33442622423171997
0.027,0.84,0.133,0.8552,0.6313061714172363,0.3019692897796631,0.06672444939613342
0.0,0.662,0.338,0.8655,0.0026109216269105673,0.011866897344589233,0.9855221509933472
0.0,0.696,0.304,0.8066,0.0033874320797622204,0.01815989799797535,0.9784526228904724
0.045,0.612,0.343,0.948,0.003969377372413874,0.02962294965982437,0.9664076566696167
0.0,0.824,0.176,0.6892,0.005145925562828779,0.01627991907298565,0.9785741567611694
0.085,0.86,0.055,-0.5371,0.8227529525756836,0.16260655224323273,0.014640450477600098
0.0,0.677,0.323,0.8591,0.0022585741244256496,0.020848847925662994,0.9768925905227661
0.0,0.786,0.214,0.9366,0.0033372945617884398,0.021663963794708252,0.9749987125396729
0.08,0.728,0.192,0.8736,0.01549699530005455,0.10374702513217926,0.8807559609413147
0.0,0.699,0.301,0.8847,0.011487229727208614,0.0413055345416069,0.9472072124481201
0.0,0.851,0.149,0.6588,0.004878913518041372,0.025968896225094795,0.9691521525382996
0.108,0.705,0.187,0.6468,0.017083534970879555,0.05646410956978798,0.9264523386955261
0.045,0.718,0.237,0.976,0.058455690741539,0.3082772195339203,0.6332671046257019
0.176,0.824,0.0,-0.7351,0.9461676478385925,0.046296726912260056,0.007535628508776426
0.049,0.816,0.135,0.7579,0.7519355416297913,0.22597891092300415,0.022085539996623993
0.036,0.763,0.201,0.8866,0.7589505910873413,0.20886746048927307,0.03218192979693413
0.076,0.819,0.105,0.8667,0.5159740447998047,0.38223111629486084,0.10179483145475388
0.135,0.614,0.251,0.6533,0.7504351735115051,0.19944046437740326,0.0501244030892849
0.134,0.56,0.306,0.5574,0.913979172706604,0.07780282199382782,0.00821799784898758
0.087,0.713,0.2,0.676,0.8634594678878784,0.11819309741258621,0.01834735833108425
0.193,0.732,0.076,-0.8779,0.07085075229406357,0.13813406229019165,0.7910152077674866
0.082,0.849,0.068,-0.1275,0.9203195571899414,0.07068581134080887,0.008994591422379017
0.015,0.818,0.166,0.9616,0.013818195089697838,0.16602684557437897,0.8201549649238586
0.019,0.92,0.061,0.573,0.06252969801425934,0.25359097123146057,0.6838793158531189
0.0,1.0,0.0,0.0,0.09264730662107468,0.7113283276557922,0.19602441787719727
0.021,0.862,0.116,0.8658,0.007393448613584042,0.050519298762083054,0.9420872926712036
0.034,0.902,0.064,0.7447,0.011293363757431507,0.12715643644332886,0.8615501523017883
0.041,0.736,0.222,0.9659,0.007379062008112669,0.020912107080221176,0.9717088341712952
0.0,0.846,0.154,0.6369,0.011258145794272423,0.03787580877542496,0.9508660435676575
0.031,0.853,0.116,0.9133,0.5931626558303833,0.27369439601898193,0.13314296305179596
0.0,0.739,0.261,0.7469,0.04952457919716835,0.20764316618442535,0.7428321838378906
0.06,0.843,0.097,0.5574,0.014990154653787613,0.04521411657333374,0.939795732498169
0.068,0.722,0.21,0.9393,0.004257584922015667,0.028249260038137436,0.9674931764602661
0.046,0.701,0.253,0.9045,0.012876971624791622,0.0342092402279377,0.9529138207435608
0.0,0.838,0.162,0.9484,0.004356488585472107,0.04957951605319977,0.9460639357566833
0.0,0.674,0.326,0.8479,0.003749249503016472,0.015192913822829723,0.98105788230896
0.028,0.924,0.047,0.128,0.426537424325943,0.48408442735671997,0.08937811851501465
0.0,0.828,0.172,0.4404,0.00760377524420619,0.053409598767757416,0.9389866590499878
0.078,0.672,0.25,0.6808,0.004519657231867313,0.014097506180405617,0.9813827872276306
0.066,0.786,0.148,0.7175,0.006135805509984493,0.02477557212114334,0.9690886735916138
0.14,0.646,0.214,0.5432,0.006041525397449732,0.026792487129569054,0.967166006565094
0.043,0.772,0.185,0.6808,0.006878694985061884,0.03737644478678703,0.9557448625564575
0.093,0.75,0.157,0.5857,0.04176049306988716,0.045754894614219666,0.9124846458435059
0.035,0.742,0.223,0.9374,0.15978336334228516,0.19046083092689514,0.6497557759284973
0.046,0.796,0.158,0.922,0.01700465753674507,0.1341320425271988,0.8488633036613464
0.0,0.744,0.256,0.836,0.005462713073939085,0.013165020383894444,0.9813722372055054
0.03,0.691,0.279,0.9936,0.09117383509874344,0.3433015048503876,0.5655246376991272
0.089,0.773,0.139,0.947,0.1578163355588913,0.45209991931915283,0.39008376002311707
0.039,0.809,0.153,0.7351,0.005134981125593185,0.04262516647577286,0.9522398114204407
0.0,0.899,0.101,0.5719,0.00495327590033412,0.06767033785581589,0.927376389503479
0.0,0.793,0.207,0.9653,0.006210530176758766,0.020231742411851883,0.9735577702522278
0.0,0.628,0.372,0.9779,0.005015205591917038,0.01986682042479515,0.9751179218292236
0.0,0.582,0.418,0.9723,0.020657770335674286,0.07346194982528687,0.9058802723884583
0.031,0.723,0.245,0.9418,0.004247811622917652,0.01650230586528778,0.979249894618988
0.0,0.802,0.198,0.9583,0.01886020042002201,0.09667579084634781,0.8844640254974365
0.056,0.775,0.169,0.527,0.01352736260741949,0.07664818316698074,0.9098244905471802
0.0,0.759,0.241,0.7696,0.20927639305591583,0.3526836037635803,0.43804001808166504
0.019,0.767,0.214,0.9093,0.04686477780342102,0.06672009080648422,0.8864151239395142
0.016,0.734,0.25,0.9575,0.003995717968791723,0.02067127451300621,0.9753329753875732
0.081,0.767,0.152,0.7911,0.26308000087738037,0.3040166199207306,0.43290337920188904
0.127,0.733,0.14,0.323,0.365850567817688,0.2977589964866638,0.3363904654979706
0.096,0.828,0.076,-0.4595,0.01154609490185976,0.05029362067580223,0.9381603002548218
0.0,0.727,0.273,0.9588,0.0027853872161358595,0.014527467079460621,0.9826871752738953
0.071,0.714,0.214,0.6361,0.0034917774610221386,0.014270970597863197,0.9822372794151306
0.085,0.864,0.051,-0.4039,0.9361286759376526,0.05818697810173035,0.005684370640665293
0.102,0.85,0.048,-0.8558,0.2553286552429199,0.29588666558265686,0.44878464937210083
0.139,0.828,0.033,-0.8101,0.9136710166931152,0.07916416972875595,0.0071648238226771355
0.0,0.687,0.313,0.906,0.0026625737082213163,0.012335751205682755,0.9850016832351685
0.0,0.706,0.294,0.9761,0.00458891224116087,0.01226270105689764,0.9831483364105225
0.206,0.742,0.052,-0.7407,0.054657768458127975,0.12593567371368408,0.8194066286087036
0.11,0.78,0.111,0.0127,0.15168562531471252,0.17853468656539917,0.6697796583175659
0.07,0.637,0.293,0.8276,0.031021326780319214,0.09741652011871338,0.8715621829032898
0.0,0.615,0.385,0.926,0.0031014082487672567,0.00922644603997469,0.9876722097396851
0.0,0.761,0.239,0.8455,0.004632167983800173,0.017734304070472717,0.977633535861969
0.033,0.812,0.154,0.9907,0.3760046362876892,0.5367459654808044,0.08724941313266754
0.013,0.811,0.175,0.9869,0.008376266807317734,0.05232591927051544,0.9392978549003601
0.042,0.823,0.135,0.8378,0.010837896727025509,0.043133366852998734,0.9460287094116211
0.0,0.877,0.123,0.8949,0.009294694289565086,0.05215035378932953,0.9385549426078796
0.1,0.757,0.144,0.8346,0.05078669637441635,0.1490166038274765,0.800196647644043
0.11,0.701,0.189,0.8016,0.6385093331336975,0.27965518832206726,0.08183545619249344
0.033,0.847,0.12,0.9444,0.010203340090811253,0.11780737340450287,0.8719892501831055
0.041,0.809,0.15,0.9909,0.05540574714541435,0.36016419529914856,0.5844300389289856
0.069,0.832,0.099,0.2732,0.7696516513824463,0.18932847678661346,0.04101986810564995
0.131,0.746,0.123,0.1506,0.9314442873001099,0.05563889816403389,0.012916804291307926
0.042,0.856,0.102,0.9481,0.032363440841436386,0.5768288373947144,0.3908076882362366
0.0,0.786,0.214,0.7959,0.008248948492109776,0.043383415788412094,0.9483676552772522
0.112,0.641,0.247,0.9506,0.7607874870300293,0.1725161224603653,0.066696397960186
0.099,0.696,0.205,0.2905,0.9091461896896362,0.08318411558866501,0.0076697831973433495
0.041,0.878,0.081,0.8509,0.006460130680352449,0.04765106737613678,0.9458887577056885
0.0,0.886,0.114,0.7456,0.0033332144375890493,0.13320322334766388,0.8634635806083679
0.115,0.712,0.173,0.6193,0.5678954124450684,0.33417296409606934,0.09793160855770111
0.059,0.719,0.222,0.8678,0.04579053446650505,0.16209667921066284,0.7921128273010254
0.029,0.925,0.046,0.296,0.08787333965301514,0.6728042364120483,0.23932240903377533
0.087,0.626,0.287,0.9462,0.005392837338149548,0.046508487313985825,0.9480986595153809
0.107,0.759,0.134,0.0772,0.017886733636260033,0.08077695965766907,0.9013363122940063
0.154,0.78,0.066,-0.7708,0.8617649674415588,0.11326510459184647,0.02496998943388462
0.009,0.835,0.156,0.9793,0.3049080967903137,0.6014665365219116,0.09362539649009705
0.091,0.749,0.16,0.5697,0.025559505447745323,0.23838907480239868,0.7360514402389526
0.011,0.676,0.313,0.9938,0.028344837948679924,0.1301547735929489,0.8415004014968872
0.047,0.83,0.123,0.8943,0.011781117878854275,0.05171504244208336,0.9365038871765137
0.128,0.661,0.211,0.8735,0.010123086161911488,0.0370081290602684,0.9528687596321106
0.042,0.746,0.212,0.9506,0.024367498233914375,0.07091398537158966,0.9047185182571411
0.032,0.707,0.261,0.987,0.00951867364346981,0.03684209659695625,0.9536392092704773
0.062,0.888,0.05,-0.2489,0.5981540083885193,0.2895573675632477,0.11228862404823303
0.122,0.695,0.183,0.9526,0.03455173596739769,0.2483072578907013,0.7171410322189331
0.016,0.759,0.225,0.9663,0.004072597250342369,0.05001019313931465,0.9459172487258911
0.069,0.563,0.368,0.9829,0.02399577759206295,0.06085929274559021,0.9151449203491211
0.017,0.844,0.139,0.9598,0.04779600352048874,0.3582444190979004,0.5939595103263855
0.0,0.794,0.206,0.9336,0.0067840502597391605,0.16536496579647064,0.8278509378433228
0.0,0.759,0.241,0.6597,0.003421773901209235,0.15957403182983398,0.8370041847229004
0.174,0.826,0.0,-0.4201,0.849603533744812,0.14074459671974182,0.009651873260736465
0.0,0.737,0.263,0.8519,0.005615419242531061,0.036258265376091,0.9581263661384583
0.059,0.717,0.224,0.9789,0.02361726202070713,0.16716057062149048,0.8092222213745117
0.036,0.964,0.0,-0.2498,0.3011806011199951,0.6243312954902649,0.0744880735874176
0.066,0.849,0.085,0.4497,0.8514412045478821,0.13733331859111786,0.011225445196032524
0.0,0.852,0.148,0.9701,0.004939761012792587,0.040866538882255554,0.9541937112808228
0.037,0.928,0.035,-0.0516,0.3068084716796875,0.48375457525253296,0.20943689346313477
0.151,0.785,0.063,-0.4404,0.9295293092727661,0.06326016783714294,0.0072105457074940205
0.083,0.736,0.182,0.8605,0.008570446632802486,0.06109059602022171,0.930338978767395
0.068,0.876,0.056,-0.3044,0.7693265080451965,0.2177666276693344,0.0129068773239851
0.036,0.862,0.102,0.9184,0.0035641766153275967,0.029650317505002022,0.9667854905128479
0.036,0.842,0.121,0.9423,0.7453539371490479,0.22871027886867523,0.025935811921954155
0.0,0.711,0.289,0.9349,0.0034642296377569437,0.05367515608668327,0.9428606033325195
0.072,0.785,0.144,0.4926,0.0054143453016877174,0.02883184514939785,0.9657537937164307
0.055,0.921,0.024,-0.2111,0.03198249265551567,0.31376153230667114,0.6542559862136841
0.0,1.0,0.0,0.0,0.9219589829444885,0.07066681981086731,0.007374159526079893
0.0,0.708,0.292,0.8658,0.003846699371933937,0.025664588436484337,0.9704886674880981
0.04,0.812,0.148,0.7404,0.8818891644477844,0.10609705746173859,0.012013780884444714
0.072,0.844,0.084,0.396,0.07326729595661163,0.16324298083782196,0.7634897232055664
0.0,0.892,0.108,0.4404,0.004828557372093201,0.016318870708346367,0.9788525700569153
0.106,0.804,0.09,0.1302,0.0777859315276146,0.27040180563926697,0.6518123149871826
0.113,0.817,0.07,-0.6382,0.7832234501838684,0.17037992179393768,0.04639662057161331
0.0,0.807,0.193,0.9509,0.24161440134048462,0.40295904874801636,0.3554266393184662
0.055,0.945,0.0,-0.4997,0.027358615770936012,0.10551857203245163,0.8671228289604187
0.006,0.857,0.137,0.9819,0.04672463610768318,0.38475310802459717,0.5685222744941711
0.0,0.878,0.122,0.7462,0.008928924798965454,0.10541503131389618,0.8856560587882996
0.0,0.855,0.145,0.7964,0.003893702058121562,0.016126584261655807,0.9799797534942627
0.083,0.798,0.119,0.5774,0.019253812730312347,0.0670967698097229,0.9136493802070618
0.053,0.89,0.057,0.0352,0.009894534014165401,0.07843775302171707,0.9116676449775696
0.087,0.878,0.035,-0.5055,0.2483336478471756,0.2627309262752533,0.4889354705810547
0.05,0.742,0.209,0.6997,0.05541648715734482,0.33638936281204224,0.6081941723823547
0.024,0.863,0.113,0.7733,0.27989518642425537,0.4946224093437195,0.22548243403434753
0.0,0.856,0.144,0.6369,0.034204207360744476,0.3144819140434265,0.651313841342926
0.052,0.887,0.062,0.0093,0.011021447367966175,0.31362247467041016,0.6753561496734619
0.058,0.78,0.163,0.9485,0.017027579247951508,0.1276933252811432,0.8552790880203247
0.0,0.688,0.312,0.9499,0.007919100113213062,0.0330495722591877,0.959031343460083
0.029,0.931,0.041,0.614,0.33243876695632935,0.5473386645317078,0.12022263556718826
0.031,0.791,0.178,0.8419,0.017987610772252083,0.09428271651268005,0.8877297043800354
0.086,0.761,0.153,0.8478,0.00687907449901104,0.10447602719068527,0.8886449337005615
0.0,0.861,0.139,0.9282,0.009266471490263939,0.13851486146450043,0.8522186279296875
0.0,0.732,0.268,0.9631,0.012565474025905132,0.04031620919704437,0.94711834192276
0.0,0.68,0.32,0.765,0.0048973653465509415,0.02131044678390026,0.9737921953201294
0.047,0.881,0.072,0.3182,0.8894787430763245,0.09997186809778214,0.010549461469054222
0.0,0.884,0.116,0.4939,0.020162872970104218,0.17188411951065063,0.8079530596733093
0.031,0.969,0.0,-0.296,0.07615803927183151,0.818092942237854,0.1057489737868309
0.096,0.84,0.063,-0.5267,0.7806822061538696,0.17337225377559662,0.045945607125759125
0.028,0.889,0.084,0.4939,0.2415211796760559,0.6199141144752502,0.13856467604637146
0.122,0.781,0.097,-0.3086,0.29234394431114197,0.6441937685012817,0.06346231698989868
0.032,0.827,0.141,0.8713,0.11198517680168152,0.5872969627380371,0.30071786046028137
0.061,0.794,0.145,0.5719,0.05083708465099335,0.12127907574176788,0.8278838992118835
0.061,0.763,0.176,0.7088,0.03768635913729668,0.13495641946792603,0.8273572325706482
0.0,0.727,0.273,0.9689,0.0044418624602258205,0.014036918058991432,0.9815211892127991
0.0,0.783,0.217,0.9687,0.003595478367060423,0.017815222963690758,0.9785892367362976
0.0,0.764,0.236,0.9595,0.0038848358672112226,0.0348014198243618,0.9613137245178223
0.062,0.615,0.323,0.9875,0.44132205843925476,0.28179630637168884,0.2768816351890564
0.0,0.76,0.24,0.9274,0.05804586037993431,0.3048264980316162,0.637127697467804
0.0,0.657,0.343,0.91,0.005073608830571175,0.022451313212513924,0.9724751114845276
0.0,0.687,0.313,0.8966,0.005456504877656698,0.03807351365685463,0.9564699530601501
0.0,0.68,0.32,0.873,0.002327170455828309,0.0122581347823143,0.9854147434234619
0.0,0.776,0.224,0.8321,0.005477435886859894,0.022933267056941986,0.9715893268585205
0.0,0.655,0.345,0.9835,0.002097163815051317,0.018844710662961006,0.9790580868721008
0.037,0.727,0.236,0.9614,0.006054119672626257,0.07395364344120026,0.9199922680854797
0.028,0.852,0.12,0.8357,0.05071862414479256,0.21188585460186005,0.7373955249786377
0.056,0.791,0.152,0.8434,0.44981518387794495,0.23012129962444305,0.3200635313987732
0.179,0.735,0.086,-0.5526,0.005484978202730417,0.013324761763215065,0.9811903238296509
0.041,0.863,0.096,0.9107,0.7109395265579224,0.2519824802875519,0.03707799315452576
0.0,0.545,0.455,0.9491,0.004000354092568159,0.00902203656733036,0.9869776368141174
0.055,0.665,0.28,0.8685,0.004431114997714758,0.01622042804956436,0.9793484210968018
0.0,0.838,0.162,0.9201,0.004001612775027752,0.03061627596616745,0.9653821587562561
0.0,0.625,0.375,0.969,0.03339816629886627,0.14601440727710724,0.8205874562263489
0.045,0.72,0.235,0.9397,0.005255837459117174,0.016598490998148918,0.9781457185745239
0.0,0.908,0.092,0.7701,0.008908526040613651,0.06335701048374176,0.9277344346046448
0.022,0.751,0.228,0.9551,0.038247741758823395,0.11352206766605377,0.8482301831245422
0.0,0.796,0.204,0.8588,0.0039663854986429214,0.02171565406024456,0.9743179678916931
0.118,0.646,0.236,0.5063,0.006439657881855965,0.008525097742676735,0.9850351810455322
0.073,0.741,0.185,0.5951,0.06811980903148651,0.10693339258432388,0.8249468207359314
0.0,0.656,0.344,0.8126,0.0020580864511430264,0.011131891049444675,0.9868100881576538
0.069,0.809,0.122,0.8283,0.011447071097791195,0.09097406268119812,0.8975788950920105
0.08,0.714,0.206,0.8598,0.016690760850906372,0.03102603740990162,0.9522832632064819
0.0,0.709,0.291,0.8126,0.0017816292820498347,0.013293730095028877,0.9849246144294739
0.023,0.617,0.36,0.9736,0.006675625219941139,0.01471010036766529,0.9786142706871033
0.0,0.693,0.307,0.8679,0.0035084630362689495,0.011435126885771751,0.9850563406944275
0.0,0.661,0.339,0.9584,0.15231698751449585,0.1817360371351242,0.6659470200538635
0.026,0.886,0.087,0.6014,0.4986061155796051,0.34982216358184814,0.15157172083854675
0.131,0.792,0.077,-0.2617,0.8619150519371033,0.12423765659332275,0.01384731475263834
0.07,0.767,0.162,0.9515,0.13577748835086823,0.3094678223133087,0.5547547340393066
0.0,0.621,0.379,0.9042,0.0051518892869353294,0.026622101664543152,0.9682260751724243
0.037,0.607,0.356,0.9803,0.012338487431406975,0.042819734662771225,0.9448418021202087
0.0,0.609,0.391,0.9677,0.0026038452051579952,0.007445225957781076,0.989950954914093
0.0,0.833,0.167,0.7933,0.006239800248295069,0.022564487531781197,0.9711957573890686
0.0,0.462,0.538,0.963,0.004619878716766834,0.010432704351842403,0.9849473834037781
0.0,0.535,0.465,0.9413,0.0021405129227787256,0.00936701986938715,0.988492488861084
0.092,0.774,0.134,0.4754,0.8313370943069458,0.1497592329978943,0.018903611227869987
0.0,0.735,0.265,0.9387,0.004620244260877371,0.023945830762386322,0.9714339375495911
0.083,0.639,0.278,0.7351,0.004031018353998661,0.03082873858511448,0.9651402235031128
0.0,0.695,0.305,0.908,0.002665179315954447,0.011095503345131874,0.9862392544746399
